pick_up_zone,drop_off_zone,weight
114.0,114.0,6009
114.0,116.0,293
114.0,120.0,28
114.0,125.0,2529
114.0,127.0,136
114.0,128.0,17
114.0,137.0,3684
114.0,140.0,1558
114.0,141.0,2719
114.0,142.0,2657
114.0,143.0,931
114.0,144.0,4827
114.0,148.0,5759
114.0,151.0,654
114.0,152.0,145
114.0,158.0,5633
114.0,161.0,7838
114.0,162.0,4284
114.0,163.0,2896
114.0,164.0,6515
114.0,166.0,587
114.0,170.0,7315
114.0,186.0,4921
114.0,209.0,708
114.0,211.0,3580
114.0,224.0,1631
114.0,229.0,2377
114.0,230.0,4574
114.0,231.0,7873
114.0,232.0,2199
114.0,233.0,2704
114.0,234.0,10477
114.0,236.0,2297
114.0,237.0,2979
114.0,238.0,1354
114.0,239.0,1881
114.0,243.0,242
114.0,244.0,348
114.0,246.0,3891
114.0,249.0,9095
114.0,261.0,1977
114.0,262.0,1319
114.0,263.0,1665
116.0,4.0,22
116.0,12.0,7
116.0,13.0,43
116.0,24.0,170
116.0,41.0,583
116.0,42.0,675
