pick_up_zone,drop_off_zone,weight
116.0,41.0,518
116.0,42.0,488
116.0,43.0,186
116.0,45.0,6
116.0,48.0,420
116.0,50.0,206
116.0,68.0,256
116.0,74.0,465
116.0,75.0,198
116.0,79.0,88
116.0,87.0,36
116.0,88.0,11
116.0,90.0,102
116.0,100.0,121
116.0,107.0,68
116.0,113.0,61
116.0,114.0,61
116.0,116.0,730
116.0,120.0,26
116.0,125.0,27
116.0,127.0,61
116.0,128.0,12
116.0,137.0,27
116.0,140.0,73
116.0,141.0,86
116.0,142.0,330
116.0,143.0,126
116.0,144.0,26
116.0,148.0,38
116.0,151.0,336
116.0,152.0,530
116.0,158.0,69
116.0,161.0,198
116.0,162.0,90
116.0,163.0,127
116.0,164.0,102
116.0,166.0,1023
116.0,170.0,74
116.0,186.0,92
116.0,209.0,3
116.0,211.0,51
116.0,224.0,15
116.0,229.0,41
116.0,230.0,179
116.0,231.0,75
116.0,232.0,16
116.0,233.0,47
116.0,234.0,132
116.0,236.0,185
116.0,237.0,135
116.0,238.0,478
116.0,239.0,465
116.0,243.0,86
116.0,244.0,347
116.0,246.0,212
116.0,249.0,112
116.0,261.0,17
116.0,262.0,57
116.0,263.0,102
120.0,4.0,2
120.0,13.0,2
120.0,24.0,1
120.0,41.0,5
120.0,42.0,14
120.0,43.0,6
120.0,48.0,5
120.0,68.0,2
120.0,74.0,10
120.0,75.0,3
120.0,87.0,3
120.0,90.0,1
120.0,107.0,1
120.0,116.0,12
120.0,120.0,174
120.0,127.0,10
120.0,137.0,2
120.0,140.0,1
120.0,142.0,2
120.0,143.0,2
120.0,151.0,1
120.0,152.0,6
120.0,161.0,1
120.0,162.0,2
120.0,164.0,1
120.0,166.0,6
120.0,186.0,1
120.0,209.0,1
120.0,211.0,1
120.0,229.0,1
120.0,232.0,4
120.0,233.0,1
120.0,236.0,2
120.0,237.0,2
120.0,238.0,4
120.0,239.0,1
120.0,243.0,23
120.0,244.0,24
120.0,249.0,3
120.0,263.0,3
125.0,4.0,743
125.0,12.0,48
125.0,13.0,2122
125.0,24.0,102
125.0,41.0,301
125.0,42.0,201
125.0,43.0,740
125.0,45.0,437
125.0,48.0,2673
125.0,50.0,874
125.0,68.0,4620
125.0,74.0,129
125.0,75.0,275
125.0,79.0,4236
125.0,87.0,1540
125.0,88.0,424
125.0,90.0,3840
125.0,100.0,1782
125.0,107.0,2889
125.0,113.0,3679
125.0,114.0,2268
125.0,116.0,172
125.0,120.0,8
125.0,125.0,2970
125.0,127.0,66
125.0,128.0,11
125.0,137.0,997
125.0,140.0,529
125.0,141.0,918
125.0,142.0,1381
125.0,143.0,540
125.0,144.0,2445
125.0,148.0,1945
125.0,151.0,297
125.0,152.0,68
125.0,158.0,3835
125.0,161.0,4233
125.0,162.0,1415
125.0,163.0,1500
125.0,164.0,3037
125.0,166.0,264
125.0,170.0,2657
125.0,186.0,1783
125.0,209.0,314
125.0,211.0,1732
125.0,224.0,494
125.0,229.0,826
125.0,230.0,2073
125.0,231.0,5269
125.0,232.0,755
125.0,233.0,993
125.0,234.0,5267
125.0,236.0,935
125.0,237.0,1270
125.0,238.0,825
125.0,239.0,974
125.0,243.0,120
125.0,244.0,180
125.0,246.0,3102
125.0,249.0,5800
125.0,261.0,1283
125.0,262.0,477
125.0,263.0,568
127.0,4.0,3
127.0,13.0,1
127.0,24.0,8
127.0,41.0,11
127.0,42.0,18
127.0,43.0,4
127.0,45.0,1
127.0,48.0,14
127.0,50.0,8
127.0,68.0,11
127.0,74.0,17
127.0,75.0,6
127.0,79.0,11
127.0,87.0,2
127.0,88.0,1
127.0,90.0,3
127.0,100.0,5
127.0,107.0,4
127.0,113.0,2
127.0,114.0,3
127.0,116.0,15
127.0,120.0,7
127.0,125.0,1
127.0,127.0,344
127.0,128.0,22
127.0,137.0,2
127.0,140.0,8
127.0,141.0,6
127.0,142.0,11
127.0,143.0,6
127.0,148.0,3
127.0,151.0,12
127.0,152.0,14
127.0,158.0,4
127.0,161.0,7
127.0,162.0,6
127.0,163.0,7
127.0,164.0,7
127.0,166.0,16
127.0,170.0,1
127.0,186.0,1
127.0,211.0,1
127.0,224.0,3
127.0,229.0,3
127.0,230.0,5
127.0,231.0,2
127.0,232.0,3
127.0,233.0,3
127.0,234.0,3
127.0,236.0,8
127.0,237.0,9
127.0,238.0,6
127.0,239.0,11
127.0,243.0,120
127.0,244.0,46
127.0,246.0,10
127.0,249.0,6
127.0,262.0,3
127.0,263.0,6
128.0,13.0,1
128.0,41.0,1
128.0,42.0,1
128.0,43.0,2
128.0,48.0,2
128.0,74.0,1
128.0,75.0,1
128.0,114.0,1
128.0,116.0,4
128.0,120.0,1
128.0,127.0,17
128.0,128.0,17
128.0,140.0,2
128.0,142.0,1
128.0,143.0,1
128.0,148.0,1
128.0,151.0,1
128.0,163.0,1
128.0,164.0,1
128.0,166.0,8
128.0,211.0,1
128.0,230.0,3
128.0,231.0,1
128.0,232.0,1
128.0,233.0,1
128.0,234.0,3
128.0,236.0,1
128.0,237.0,1
128.0,238.0,11
128.0,239.0,8
128.0,243.0,11
128.0,244.0,8
128.0,263.0,1
137.0,4.0,2108
137.0,12.0,58
137.0,13.0,1218
137.0,24.0,174
137.0,41.0,332
137.0,42.0,316
137.0,43.0,983
137.0,45.0,473
137.0,48.0,3548
137.0,50.0,904
137.0,68.0,4137
137.0,74.0,624
137.0,75.0,1280
137.0,79.0,11578
137.0,87.0,2081
137.0,88.0,1195
137.0,90.0,3044
137.0,100.0,5138
137.0,107.0,9130
137.0,113.0,4261
137.0,114.0,3005
137.0,116.0,137
137.0,120.0,24
137.0,125.0,880
137.0,127.0,87
137.0,128.0,14
137.0,137.0,4918
137.0,140.0,3054
137.0,141.0,5224
137.0,142.0,2161
137.0,143.0,694
137.0,144.0,1899
137.0,148.0,2964
137.0,151.0,485
137.0,152.0,80
137.0,158.0,1327
137.0,161.0,7219
137.0,162.0,7054
137.0,163.0,2216
137.0,164.0,7617
137.0,166.0,399
137.0,170.0,10032
137.0,186.0,5449
137.0,209.0,637
137.0,211.0,1415
137.0,224.0,2650
137.0,229.0,6049
137.0,230.0,2662
137.0,231.0,2705
137.0,232.0,1541
137.0,233.0,6587
137.0,234.0,7488
137.0,236.0,2619
137.0,237.0,3539
137.0,238.0,1126
137.0,239.0,1331
137.0,243.0,163
137.0,244.0,287
137.0,246.0,1773
137.0,249.0,3826
137.0,261.0,677
137.0,262.0,2120
137.0,263.0,2531
140.0,4.0,669
140.0,12.0,67
140.0,13.0,1095
140.0,24.0,374
140.0,41.0,635
140.0,42.0,469
140.0,43.0,4145
140.0,45.0,323
140.0,48.0,2877
140.0,50.0,636
140.0,68.0,1965
140.0,74.0,1797
140.0,75.0,3039
140.0,79.0,2827
140.0,87.0,1595
140.0,88.0,1254
140.0,90.0,1195
140.0,100.0,4291
140.0,107.0,3650
140.0,113.0,1525
140.0,114.0,1160
140.0,116.0,178
140.0,120.0,28
140.0,125.0,538
140.0,127.0,152
140.0,128.0,26
140.0,137.0,3514
140.0,140.0,8715
140.0,141.0,8492
140.0,142.0,5396
140.0,143.0,1493
140.0,144.0,910
140.0,148.0,1084
140.0,151.0,1000
140.0,152.0,128
140.0,158.0,671
140.0,161.0,9767
140.0,162.0,11214
140.0,163.0,4012
140.0,164.0,3875
140.0,166.0,992
140.0,170.0,5340
140.0,186.0,3294
140.0,209.0,492
140.0,211.0,826
140.0,224.0,1219
140.0,229.0,8716
140.0,230.0,3294
140.0,231.0,1792
140.0,232.0,732
140.0,233.0,5932
140.0,234.0,3874
140.0,236.0,14136
140.0,237.0,16274
140.0,238.0,3209
140.0,239.0,4434
140.0,243.0,232
140.0,244.0,872
140.0,246.0,1136
140.0,249.0,1557
140.0,261.0,545
140.0,262.0,7865
140.0,263.0,7289
141.0,4.0,1042
141.0,12.0,83
141.0,13.0,1490
141.0,24.0,600
141.0,41.0,1167
141.0,42.0,876
141.0,43.0,7936
141.0,45.0,363
141.0,48.0,5958
141.0,50.0,1522
141.0,68.0,3685
141.0,74.0,3493
141.0,75.0,6251
141.0,79.0,6008
141.0,87.0,2038
141.0,88.0,1311
141.0,90.0,2195
141.0,100.0,6691
141.0,107.0,7373
141.0,113.0,2577
141.0,114.0,2050
141.0,116.0,384
141.0,120.0,34
141.0,125.0,801
141.0,127.0,163
141.0,128.0,36
141.0,137.0,6876
141.0,140.0,11411
141.0,141.0,21376
141.0,142.0,10747
141.0,143.0,2590
141.0,144.0,1521
141.0,148.0,1953
141.0,151.0,2074
141.0,152.0,292
141.0,158.0,1343
141.0,161.0,18226
141.0,162.0,17340
141.0,163.0,7288
141.0,164.0,6787
141.0,166.0,1451
141.0,170.0,9711
141.0,186.0,5388
141.0,209.0,460
141.0,211.0,1284
141.0,224.0,1518
141.0,229.0,13880
141.0,230.0,6626
141.0,231.0,2810
141.0,232.0,883
141.0,233.0,10064
141.0,234.0,6405
141.0,236.0,27745
141.0,237.0,24211
141.0,238.0,5592
141.0,239.0,8179
141.0,243.0,404
141.0,244.0,678
141.0,246.0,2130
141.0,249.0,3033
141.0,261.0,673
141.0,262.0,13018
141.0,263.0,16175
142.0,4.0,722
142.0,12.0,117
142.0,13.0,2460
142.0,24.0,2737
142.0,41.0,2796
142.0,42.0,1399
142.0,43.0,15190
142.0,45.0,287
142.0,48.0,21553
142.0,50.0,5473
142.0,68.0,9384
142.0,74.0,1801
142.0,75.0,3786
142.0,79.0,3766
142.0,87.0,1169
142.0,88.0,503
142.0,90.0,3185
142.0,100.0,7316
142.0,107.0,4747
142.0,113.0,3158
142.0,114.0,2114
142.0,116.0,1223
142.0,120.0,75
142.0,125.0,1005
142.0,127.0,534
142.0,128.0,98
142.0,137.0,2482
142.0,140.0,6837
142.0,141.0,13206
142.0,142.0,22336
142.0,143.0,11959
142.0,144.0,1519
142.0,148.0,1159
142.0,151.0,8730
142.0,152.0,814
142.0,158.0,2472
142.0,161.0,25184
142.0,162.0,14041
142.0,163.0,16111
142.0,164.0,7024
142.0,166.0,7061
142.0,170.0,7906
142.0,186.0,5048
142.0,209.0,221
142.0,211.0,1791
142.0,224.0,739
142.0,229.0,6355
142.0,230.0,18184
142.0,231.0,3875
142.0,232.0,569
142.0,233.0,3976
142.0,234.0,6507
142.0,236.0,20440
142.0,237.0,24308
142.0,238.0,23923
142.0,239.0,31309
142.0,243.0,1183
142.0,244.0,2103
142.0,246.0,6101
142.0,249.0,4377
142.0,261.0,924
142.0,262.0,5090
142.0,263.0,6658
143.0,4.0,186
143.0,12.0,35
143.0,13.0,949
143.0,24.0,806
143.0,41.0,752
143.0,42.0,381
143.0,43.0,3871
143.0,45.0,93
143.0,48.0,8384
143.0,50.0,3176
143.0,68.0,3895
143.0,74.0,517
143.0,75.0,1096
143.0,79.0,1108
143.0,87.0,456
143.0,88.0,178
143.0,90.0,1153
143.0,100.0,2396
143.0,107.0,1329
143.0,113.0,886
143.0,114.0,719
143.0,116.0,376
143.0,120.0,15
143.0,125.0,338
143.0,127.0,187
143.0,128.0,51
143.0,137.0,688
143.0,140.0,1848
143.0,141.0,2943
143.0,142.0,10375
143.0,143.0,6019
143.0,144.0,497
143.0,148.0,405
143.0,151.0,2927
143.0,152.0,300
143.0,158.0,1040
143.0,161.0,6556
143.0,162.0,3392
143.0,163.0,5811
143.0,164.0,1763
143.0,166.0,2518
143.0,170.0,1830
143.0,186.0,1516
143.0,209.0,43
143.0,211.0,558
143.0,224.0,155
143.0,229.0,1298
143.0,230.0,5211
143.0,231.0,1577
143.0,232.0,185
143.0,233.0,773
143.0,234.0,2170
143.0,236.0,4450
143.0,237.0,5228
143.0,238.0,9023
143.0,239.0,11876
143.0,243.0,417
143.0,244.0,996
143.0,246.0,3319
143.0,249.0,1417
143.0,261.0,251
143.0,262.0,1018
143.0,263.0,1536
144.0,4.0,2908
144.0,12.0,115
144.0,13.0,2135
144.0,24.0,212
144.0,41.0,367
144.0,42.0,258
144.0,43.0,1274
144.0,45.0,1098
144.0,48.0,4060
144.0,50.0,1073
144.0,68.0,5236
144.0,74.0,325
144.0,75.0,598
144.0,79.0,12746
144.0,87.0,3854
144.0,88.0,814
144.0,90.0,4299
144.0,100.0,3096
144.0,107.0,7557
144.0,113.0,5968
144.0,114.0,4498
144.0,116.0,177
144.0,120.0,17
144.0,125.0,2542
144.0,127.0,71
144.0,128.0,7
144.0,137.0,2494
144.0,140.0,1169
144.0,141.0,2097
144.0,142.0,2048
144.0,143.0,748
144.0,144.0,4488
144.0,148.0,5155
144.0,151.0,456
144.0,152.0,103
144.0,158.0,5840
144.0,161.0,7532
144.0,162.0,3800
144.0,163.0,2475
144.0,164.0,6039
144.0,166.0,436
144.0,170.0,5908
144.0,186.0,3742
144.0,209.0,1220
144.0,211.0,2657
144.0,224.0,1251
144.0,229.0,1926
144.0,230.0,4386
144.0,231.0,8130
144.0,232.0,2567
144.0,233.0,2368
144.0,234.0,7244
144.0,236.0,1702
144.0,237.0,2847
144.0,238.0,890
144.0,239.0,1425
144.0,243.0,125
144.0,244.0,190
144.0,246.0,3424
144.0,249.0,8631
144.0,261.0,2970
144.0,262.0,1050
144.0,263.0,1263
148.0,4.0,3694
148.0,12.0,102
148.0,13.0,1431
148.0,24.0,278
148.0,41.0,477
148.0,42.0,412
148.0,43.0,727
148.0,45.0,1199
148.0,48.0,3190
148.0,50.0,946
148.0,68.0,3912
148.0,74.0,588
148.0,75.0,986
148.0,79.0,13008
148.0,87.0,3428
148.0,88.0,968
148.0,90.0,3187
148.0,100.0,1898
148.0,107.0,7734
148.0,113.0,4493
148.0,114.0,4654
148.0,116.0,262
148.0,120.0,32
148.0,125.0,2044
148.0,127.0,88
148.0,128.0,7
148.0,137.0,3837
148.0,140.0,1560
148.0,141.0,2600
148.0,142.0,1627
148.0,143.0,652
148.0,144.0,4438
148.0,148.0,4908
148.0,151.0,599
148.0,152.0,113
148.0,158.0,3775
148.0,161.0,3085
148.0,162.0,2503
148.0,163.0,1366
148.0,164.0,3757
148.0,166.0,566
148.0,170.0,4777
148.0,186.0,2804
148.0,209.0,1199
148.0,211.0,3388
148.0,224.0,1951
148.0,229.0,2360
148.0,230.0,2047
148.0,231.0,5786
148.0,232.0,3143
148.0,233.0,2680
148.0,234.0,5020
148.0,236.0,1440
148.0,237.0,1515
148.0,238.0,948
148.0,239.0,1324
148.0,243.0,160
148.0,244.0,334
148.0,246.0,2217
148.0,249.0,6346
148.0,261.0,1850
148.0,262.0,1423
148.0,263.0,1839
151.0,4.0,158
151.0,12.0,20
151.0,13.0,296
151.0,24.0,1781
151.0,41.0,2879
151.0,42.0,1336
151.0,43.0,3724
151.0,45.0,55
151.0,48.0,2836
151.0,50.0,911
151.0,68.0,1628
151.0,74.0,2323
151.0,75.0,2596
151.0,79.0,594
151.0,87.0,138
151.0,88.0,103
151.0,90.0,471
151.0,100.0,826
151.0,107.0,727
151.0,113.0,464
151.0,114.0,250
151.0,116.0,1141
151.0,120.0,45
151.0,125.0,137
151.0,127.0,269
151.0,128.0,62
151.0,137.0,397
151.0,140.0,1131
151.0,141.0,1585
151.0,142.0,7303
151.0,143.0,2790
151.0,144.0,197
151.0,148.0,237
151.0,151.0,4148
151.0,152.0,1023
151.0,158.0,414
151.0,161.0,2431
151.0,162.0,1391
151.0,163.0,1701
151.0,164.0,831
151.0,166.0,6735
151.0,170.0,840
151.0,186.0,579
151.0,209.0,38
151.0,211.0,204
151.0,224.0,118
151.0,229.0,656
151.0,230.0,1950
151.0,231.0,573
151.0,232.0,130
151.0,233.0,505
151.0,234.0,907
151.0,236.0,4536
151.0,237.0,2860
151.0,238.0,10452
151.0,239.0,12396
151.0,243.0,481
151.0,244.0,1373
151.0,246.0,1002
151.0,249.0,597
151.0,261.0,75
151.0,262.0,1087
151.0,263.0,1559
152.0,4.0,21
152.0,13.0,21
152.0,24.0,220
152.0,41.0,771
152.0,42.0,505
152.0,43.0,144
152.0,45.0,5
152.0,48.0,320
152.0,50.0,118
152.0,68.0,172
152.0,74.0,544
152.0,75.0,226
152.0,79.0,76
152.0,87.0,30
152.0,88.0,8
152.0,90.0,56
152.0,100.0,67
152.0,107.0,69
152.0,113.0,49
152.0,114.0,47
152.0,116.0,467
152.0,120.0,15
152.0,125.0,15
152.0,127.0,53
152.0,128.0,5
152.0,137.0,36
152.0,140.0,60
152.0,141.0,74
152.0,142.0,236
152.0,143.0,115
152.0,144.0,23
152.0,148.0,31
152.0,151.0,372
152.0,152.0,2411
152.0,158.0,44
152.0,161.0,112
152.0,162.0,61
152.0,163.0,125
152.0,164.0,65
152.0,166.0,1341
152.0,170.0,46
152.0,186.0,63
152.0,209.0,4
152.0,211.0,24
152.0,224.0,12
152.0,229.0,38
152.0,230.0,128
152.0,231.0,73
152.0,232.0,10
152.0,233.0,22
152.0,234.0,67
152.0,236.0,179
152.0,237.0,112
152.0,238.0,439
152.0,239.0,372
152.0,243.0,124
152.0,244.0,361
152.0,246.0,157
152.0,249.0,59
152.0,261.0,21
152.0,262.0,64
152.0,263.0,99
158.0,4.0,1223
158.0,12.0,128
158.0,13.0,4337
158.0,24.0,261
158.0,41.0,387
158.0,42.0,256
158.0,43.0,1677
158.0,45.0,462
158.0,48.0,7674
158.0,50.0,2225
158.0,68.0,9272
158.0,74.0,236
158.0,75.0,576
158.0,79.0,7515
158.0,87.0,2760
158.0,88.0,842
158.0,90.0,6230
158.0,100.0,3245
158.0,107.0,5250
158.0,113.0,5542
158.0,114.0,4745
158.0,116.0,201
158.0,120.0,18
158.0,125.0,3537
158.0,127.0,82
158.0,128.0,19
158.0,137.0,1735
158.0,140.0,951
158.0,141.0,2038
158.0,142.0,2992
158.0,143.0,1229
158.0,144.0,4902
158.0,148.0,3204
158.0,151.0,691
158.0,152.0,106
158.0,158.0,6630
158.0,161.0,7614
158.0,162.0,3280
158.0,163.0,3483
158.0,164.0,5440
158.0,166.0,724
158.0,170.0,4840
158.0,186.0,2688
158.0,209.0,511
158.0,211.0,5303
158.0,224.0,837
158.0,229.0,1584
158.0,230.0,5528
158.0,231.0,9256
158.0,232.0,852
158.0,233.0,1767
158.0,234.0,8385
158.0,236.0,1953
158.0,237.0,2916
158.0,238.0,1423
158.0,239.0,2344
158.0,243.0,194
158.0,244.0,318
158.0,246.0,6564
158.0,249.0,7647
158.0,261.0,2042
158.0,262.0,857
158.0,263.0,1191
161.0,4.0,1317
161.0,12.0,320
161.0,13.0,4424
161.0,24.0,916
161.0,41.0,1618
161.0,42.0,932
161.0,43.0,13859
161.0,45.0,863
161.0,48.0,17071
161.0,50.0,6324
161.0,68.0,11723
161.0,74.0,1395
161.0,75.0,3992
161.0,79.0,8461
161.0,87.0,4300
161.0,88.0,2365
161.0,90.0,6680
161.0,100.0,19266
161.0,107.0,13169
161.0,113.0,7946
161.0,114.0,5678
161.0,116.0,482
161.0,120.0,42
161.0,125.0,2408
161.0,127.0,207
161.0,128.0,45
161.0,137.0,6188
161.0,140.0,8421
161.0,141.0,15514
161.0,142.0,21159
161.0,143.0,5677
161.0,144.0,5244
161.0,148.0,2648
161.0,151.0,2681
161.0,152.0,291
161.0,158.0,4954
161.0,161.0,37613
161.0,162.0,17349
161.0,163.0,18598
161.0,164.0,25269
161.0,166.0,2284
161.0,170.0,19499
161.0,186.0,17557
161.0,209.0,1066
161.0,211.0,5574
161.0,224.0,1885
161.0,229.0,10710
161.0,230.0,18283
161.0,231.0,8715
161.0,232.0,1105
161.0,233.0,9181
161.0,234.0,20632
161.0,236.0,23448
161.0,237.0,33382
161.0,238.0,7140
161.0,239.0,11691
161.0,243.0,556
161.0,244.0,764
161.0,246.0,10266
161.0,249.0,9070
161.0,261.0,4256
161.0,262.0,6390
161.0,263.0,8311
162.0,4.0,1198
162.0,12.0,251
162.0,13.0,2967
162.0,24.0,480
162.0,41.0,980
162.0,42.0,569
162.0,43.0,6116
162.0,45.0,631
162.0,48.0,10462
162.0,50.0,3016
162.0,68.0,7238
162.0,74.0,1194
162.0,75.0,3074
162.0,79.0,7949
162.0,87.0,3568
162.0,88.0,2156
162.0,90.0,4622
162.0,100.0,12203
162.0,107.0,14909
162.0,113.0,5241
162.0,114.0,3677
162.0,116.0,300
162.0,120.0,40
162.0,125.0,1584
162.0,127.0,160
162.0,128.0,44
162.0,137.0,7899
162.0,140.0,8865
162.0,141.0,15949
162.0,142.0,10285
162.0,143.0,2993
162.0,144.0,3154
162.0,148.0,2340
162.0,151.0,1624
162.0,152.0,153
162.0,158.0,2945
162.0,161.0,18798
162.0,162.0,17108
162.0,163.0,9853
162.0,164.0,14478
162.0,166.0,1140
162.0,170.0,17881
162.0,186.0,10946
162.0,209.0,799
162.0,211.0,2812
162.0,224.0,1869
162.0,229.0,8674
162.0,230.0,12005
162.0,231.0,5856
162.0,232.0,1063
162.0,233.0,6877
162.0,234.0,13417
162.0,236.0,14752
162.0,237.0,18670
162.0,238.0,3869
162.0,239.0,6051
162.0,243.0,359
162.0,244.0,559
162.0,246.0,5791
162.0,249.0,6101
162.0,261.0,2264
162.0,262.0,5884
162.0,263.0,8188
163.0,4.0,671
163.0,12.0,103
163.0,13.0,2108
163.0,24.0,675
163.0,41.0,1092
163.0,42.0,653
163.0,43.0,5942
163.0,45.0,364
163.0,48.0,11301
163.0,50.0,5022
163.0,68.0,7020
163.0,74.0,846
163.0,75.0,2080
163.0,79.0,3909
163.0,87.0,1633
163.0,88.0,720
163.0,90.0,3892
163.0,100.0,10966
163.0,107.0,5319
163.0,113.0,3324
163.0,114.0,2660
163.0,116.0,372
163.0,120.0,24
163.0,125.0,1240
163.0,127.0,218
163.0,128.0,46
163.0,137.0,2422
163.0,140.0,4469
163.0,141.0,8187
163.0,142.0,14053
163.0,143.0,5696
163.0,144.0,2370
163.0,148.0,1341
163.0,151.0,2086
163.0,152.0,245
163.0,158.0,3062
163.0,161.0,18932
163.0,162.0,11699
163.0,163.0,8287
163.0,164.0,11092
163.0,166.0,1650
163.0,170.0,9583
163.0,186.0,8451
163.0,209.0,419
163.0,211.0,2840
163.0,224.0,643
163.0,229.0,6368
163.0,230.0,12778
163.0,231.0,3981
163.0,232.0,519
163.0,233.0,4309
163.0,234.0,8234
163.0,236.0,12474
163.0,237.0,14296
163.0,238.0,5587
163.0,239.0,9156
163.0,243.0,477
163.0,244.0,719
163.0,246.0,6026
163.0,249.0,5021
163.0,261.0,1590
163.0,262.0,3248
163.0,263.0,4303
164.0,4.0,1646
164.0,12.0,229
164.0,13.0,2694
164.0,24.0,480
164.0,41.0,932
164.0,42.0,710
164.0,43.0,5445
164.0,45.0,813
164.0,48.0,13783
164.0,50.0,3813
164.0,68.0,11531
164.0,74.0,976
164.0,75.0,2201
164.0,79.0,10413
164.0,87.0,3029
164.0,88.0,1401
164.0,90.0,6840
164.0,100.0,11381
164.0,107.0,12271
164.0,113.0,7932
164.0,114.0,5538
164.0,116.0,440
164.0,120.0,32
164.0,125.0,2336
164.0,127.0,195
164.0,128.0,36
164.0,137.0,8363
164.0,140.0,3884
164.0,141.0,6875
164.0,142.0,7508
164.0,143.0,2408
164.0,144.0,4396
164.0,148.0,3237
164.0,151.0,1477
164.0,152.0,248
164.0,158.0,4365
164.0,161.0,35317
164.0,162.0,12731
164.0,163.0,11182
164.0,164.0,14072
164.0,166.0,1370
164.0,170.0,17678
164.0,186.0,6682
164.0,209.0,767
164.0,211.0,4647
164.0,224.0,2186
164.0,229.0,6234
164.0,230.0,14320
164.0,231.0,6561
164.0,232.0,1381
164.0,233.0,8033
164.0,234.0,15980
164.0,236.0,6946
164.0,237.0,10678
164.0,238.0,2769
164.0,239.0,4123
164.0,243.0,428
164.0,244.0,562
164.0,246.0,9280
164.0,249.0,8633
164.0,261.0,3031
164.0,262.0,2980
164.0,263.0,4229
166.0,4.0,146
166.0,12.0,23
166.0,13.0,262
166.0,24.0,1923
166.0,41.0,4144
166.0,42.0,1843
166.0,43.0,3706
166.0,45.0,63
166.0,48.0,2742
166.0,50.0,997
166.0,68.0,1861
166.0,74.0,3924
166.0,75.0,2115
166.0,79.0,786
166.0,87.0,148
166.0,88.0,72
166.0,90.0,446
166.0,100.0,812
166.0,107.0,651
166.0,113.0,551
166.0,114.0,459
166.0,116.0,2011
166.0,120.0,65
166.0,125.0,153
166.0,127.0,376
166.0,128.0,133
166.0,137.0,382
166.0,140.0,1016
166.0,141.0,1440
166.0,142.0,6015
166.0,143.0,2575
166.0,144.0,251
166.0,148.0,271
166.0,151.0,6260
166.0,152.0,2020
166.0,158.0,584
166.0,161.0,2230
166.0,162.0,1328
166.0,163.0,1701
166.0,164.0,871
166.0,166.0,8151
166.0,170.0,816
166.0,186.0,717
166.0,209.0,45
166.0,211.0,255
166.0,224.0,142
166.0,229.0,911
166.0,230.0,1584
166.0,231.0,505
166.0,232.0,115
166.0,233.0,530
166.0,234.0,856
166.0,236.0,4235
166.0,237.0,2862
166.0,238.0,10456
166.0,239.0,8509
166.0,243.0,855
166.0,244.0,2491
166.0,246.0,970
166.0,249.0,659
166.0,261.0,144
166.0,262.0,926
166.0,263.0,1539
170.0,4.0,2028
170.0,12.0,233
170.0,13.0,3129
170.0,24.0,323
170.0,41.0,634
170.0,42.0,500
170.0,43.0,4478
170.0,45.0,744
170.0,48.0,10313
170.0,50.0,2990
170.0,68.0,10196
170.0,74.0,898
170.0,75.0,2038
170.0,79.0,12304
170.0,87.0,3676
170.0,88.0,2343
170.0,90.0,6954
170.0,100.0,14465
170.0,107.0,19744
170.0,113.0,8012
170.0,114.0,5343
170.0,116.0,239
170.0,120.0,61
170.0,125.0,2515
170.0,127.0,155
170.0,128.0,43
170.0,137.0,8549
170.0,140.0,6012
170.0,141.0,10575
170.0,142.0,7310
170.0,143.0,1889
170.0,144.0,3936
170.0,148.0,3779
170.0,151.0,1082
170.0,152.0,165
170.0,158.0,3611
170.0,161.0,26256
170.0,162.0,15706
170.0,163.0,9618
170.0,164.0,14037
170.0,166.0,885
170.0,170.0,17149
170.0,186.0,12412
170.0,209.0,1027
170.0,211.0,3687
170.0,224.0,2896
170.0,229.0,11018
170.0,230.0,10192
170.0,231.0,6811
170.0,232.0,1611
170.0,233.0,8446
170.0,234.0,20061
170.0,236.0,8204
170.0,237.0,13159
170.0,238.0,2767
170.0,239.0,4342
170.0,243.0,360
170.0,244.0,518
170.0,246.0,7341
170.0,249.0,8262
170.0,261.0,2418
170.0,262.0,4007
170.0,263.0,5662
186.0,4.0,1753
186.0,12.0,169
186.0,13.0,3297
186.0,24.0,488
186.0,41.0,912
186.0,42.0,813
186.0,43.0,4491
186.0,45.0,638
186.0,48.0,13158
186.0,50.0,4753
186.0,68.0,7484
186.0,74.0,744
186.0,75.0,2004
186.0,79.0,9728
186.0,87.0,3075
186.0,88.0,1084
186.0,90.0,6970
186.0,100.0,5729
186.0,107.0,14833
186.0,113.0,6921
186.0,114.0,4763
186.0,116.0,489
186.0,120.0,43
186.0,125.0,2818
186.0,127.0,237
186.0,128.0,45
186.0,137.0,7202
186.0,140.0,4658
186.0,141.0,6108
186.0,142.0,5613
186.0,143.0,2262
186.0,144.0,3718
186.0,148.0,2864
186.0,151.0,1169
186.0,152.0,292
186.0,158.0,4424
186.0,161.0,28765
186.0,162.0,10946
186.0,163.0,8149
186.0,164.0,8483
186.0,166.0,1363
186.0,170.0,14956
186.0,186.0,3824
186.0,209.0,658
186.0,211.0,3871
186.0,224.0,2425
186.0,229.0,4663
186.0,230.0,14622
186.0,231.0,7812
186.0,232.0,1124
186.0,233.0,6936
186.0,234.0,17301
186.0,236.0,5365
186.0,237.0,7086
186.0,238.0,2359
186.0,239.0,3622
186.0,243.0,416
186.0,244.0,683
186.0,246.0,9313
186.0,249.0,9755
186.0,261.0,2987
186.0,262.0,2911
186.0,263.0,3797
209.0,4.0,411
